chb;age;gender;chit_type
200001026457;45;female;нет данных
300000854747;34;female;normal
300001131648;26;female;нет данных
100001002688;75;male;нет данных
300001014640;23;male;нет данных
200000907201;24;female;normal
200000958419;21;female;нет данных
200001052912;19;female;нет данных
100001099977;44;male;нет данных
200001091757;49;female;нет данных
200001054339;30;male;нет данных
100001093513;38;male;нет данных
300001144195;37;female;нет данных
200001033816;28;female;normal
200000971701;33;female;нет данных
300001089807;19;female;нет данных
300001137830;39;male;нет данных
300001027713;30;female;echb
200001112862;49;male;нет данных
300001053075;24;female;echb
300000872772;24;female;normal
300001128054;16;female;нет данных
300001013177;23;male;нет данных
200000901691;26;male;нет данных
300001161490;46;female;нет данных
200000917897;21;female;normal
200000855939;37;male;нет данных
200001134076;21;male;нет данных
300001073562;26;female;нет данных
300001102429;63;male;нет данных
300001114556;31;female;нет данных
200001120136;22;female;нет данных
300001093163;19;male;нет данных
200001146516;45;female;нет данных
100000924362;48;female;нет данных
200001135346;28;male;нет данных
200000921366;27;male;нет данных
300001010238;28;male;нет данных
300001001051;26;male;echb
200001110764;42;female;нет данных
300001012515;21;female;нет данных
200001120836;35;female;нет данных
100000950688;65;female;нет данных
200000925888;26;male;normal
200001053579;34;male;echb
300001026667;24;male;echb
300000984575;20;female;нет данных
200000916822;26;male;нет данных
300001097127;19;female;нет данных
300001017488;20;female;нет данных
200000929673;28;female;нет данных
200001110897;49;female;нет данных
200001100358;25;male;нет данных
200001070433;28;female;нет данных
200001089196;27;male;echb
200001147111;43;female;нет данных
300000920850;25;male;нет данных
300001150549;21;female;нет данных
200000882751;22;female;нет данных
200000962993;20;female;нет данных
100001090938;37;female;нет данных
300001138779;24;female;нет данных
200000896541;57;female;normal
200001084501;58;male;нет данных
300000937232;26;male;normal
300000938542;21;female;нет данных
300000817976;33;male;нет данных
100001043754;45;male;нет данных
200001085198;49;male;нет данных
200001110430;25;female;нет данных
200001043035;35;male;нет данных
200001108346;31;female;нет данных
200001011915;72;male;нет данных
300001131497;65;female;нет данных
200000993433;25;male;нет данных
200001051114;40;female;нет данных
300000994409;21;female;нет данных
200001170938;24;female;нет данных
100000887534;54;female;нет данных
300001107272;36;female;нет данных
300001109499;47;female;нет данных
300000985594;50;female;нет данных
300000978961;20;male;нет данных
300000996329;33;female;нет данных
300001129637;29;female;нет данных
200001049489;28;male;нет данных
100000910955;58;female;normal
300001076185;20;male;normal
200001049283;33;female;echb
300001125946;18;female;нет данных
200001155329;24;female;нет данных
200001130060;47;male;нет данных
200001147385;68;male;нет данных
200001135312;21;male;нет данных
100001037402;34;female;нет данных
300000897359;40;female;нет данных
200001081315;19;female;нет данных
200001156458;21;female;нет данных
200001099386;24;female;нет данных
300000911246;25;male;normal
