chb;sys_numb
300001096044;RSL01005418057
100000867316;RSL01008785175
100000867316;RSL01005420167
100000867316;RSL01010176102
300000935702;RSL01007866243
300000935702;RSL01002433700
300000935702;RSL01002350032
300000935702;RSL01008915418
300000956893;RSL01001644479
200000898155;RSL01008529236
200000898155;RSL01002127053
200000898155;RSL01001841320
200000898155;RSL01001842565
300000899945;RSL01006613223
300000899945;RSL01005678164
300000899945;RSL01005666661
200000777386;RSL01010378341
200000777386;RSL01004940098
300000641023;RSL60000170951
300000641023;RSL02000000728
300000641023;RSL02000000604
300000641023;RSL02000025299
300001027304;RSL01001554902
300001027304;RSL01001409851
300001027304;RSL01001293305
300001027304;RSL01004052534
300001027304;RSL01001630884
300001027304;RSL01001578551
300001027304;RSL01001309449
300001027304;RSL01001554533
300001027304;RSL01001588551
300001027304;RSL01008588355
300001027304;RSL01000764386
300000992545;RSL07000429049
300000992545;RSL07000413704
300000992545;RSL07000359221
300000992545;RSL02000022902
300000992545;RSL07000460473
300000847891;RSL01005445750
300000847891;RSL01000572309
300000847891;RSL01007990305
300000847891;RSL01003073764
300000847891;RSL01010353616
300001060672;RSL01006767460
300001060672;RSL01002628059
300001060672;RSL01004140400
300001060672;RSL01007865797
300001060672;RSL01009841545
300001060672;RSL01009403675
300001060672;RSL01009399795
300001060672;RSL01008918128
300001060672;RSL01004947438
300001060672;RSL01008917759
300001060672;RSL01007994142
300001060672;RSL01007968924
300001060672;RSL01010800495
300001060672;RSL01008863148
200001012028;RSL01001734404
200001012028;RSL01001793093
300001107114;RSL07000447206
300001107114;RSL07000396168
300001107114;RSL07000378237
300001107114;RSL07000400640
100001073527;RSL01010172977
200000823776;RSL01006519931
200000823776;RSL01008749588
200000823776;RSL01010173172
200000823776;RSL01004736893
200000823776;RSL01010175641
200000919616;RSL01010559314
200000919616;RSL01008609907
200000919616;RSL01001604337
200000919616;RSL01001544913
200000942229;RSL01000568821
200000942229;RSL01004160062
200000942229;RSL01001861778
200001114648;RSL01000289779
200001114648;RSL01003485364
100000848851;RSL07000381739
100000848851;RSL07000451192
100000848851;RSL07000458293
100000848851;RSL07000401349
100000848851;RSL07000439427
200001116243;RSL01003897465
200001116243;RSL01003572611
200001116243;RSL01003973811
300000823863;RSL01003541226
300000823863;RSL01004823799
300000823863;RSL01003326014
200000932797;RSL60000255293
200000932797;RSL60000276732
200000932797;RSL60000193640
200000932797;RSL02000025206
200000932797;RSL60000256141
200000932797;RSL60000256131
200000932797;RSL60000315760
200000932797;RSL60000316470
200000932797;RSL60000256138
200000932797;RSL60000315299
200000932797;RSL60000256140
300001078195;RSL01002951094
300001078195;RSL01002951109
300001078195;RSL01009705983
300001078195;RSL01010289263
300000894786;RSL01000036583
300000894786;RSL01010177713
300000853433;RSL01003806348
300000853433;RSL01009219559
300000853433;RSL01009402289
300000853433;RSL01009402284
200001069002;RSL01009444319
200001142932;RSL01008936975
200001142932;RSL01010171962
200001142932;RSL01002294789
200001142932;RSL01008112946
200001142932;RSL01010173064
200001142932;RSL01003378038
200001142932;RSL01008465046
200001081223;RSL01010527926
200001081223;RSL01003295450
200001081223;RSL01004063556
200001081223;RSL01004804568
200001081223;RSL01005100470
200001081223;RSL01010244158
200001081223;RSL02000023578
200001081223;RSL07000431462
200001081223;RSL07000378929
200001081223;RSL07000376394
200001081223;RSL02000016410
200001081223;RSL07000456664
200001081223;RSL07000372455
200001081223;RSL07000399104
200001081223;RSL07000496404
200001081223;RSL07000476488
200001081223;RSL60000295356
200001081223;RSL07000425080
200001081223;RSL07000470402
200001081223;RSL07000496332
300000999147;RSL01001555282
300000999147;RSL01001516093
200000964116;RSL01008702426
200000964116;RSL01009545991
200000964116;RSL01009392416
200000964116;RSL01009433340
200000964116;RSL01009545962
200000964116;RSL01008581086
300000948292;RSL01008343839
300000948292;RSL01006442726
300000948292;RSL01006130942
300000948292;RSL01007181046
300001085962;RSL07000422895
300001085962;RSL07000450936
300001085962;RSL02000023903
300001085962;RSL07000448310
300000826519;RSL01009819699
300000826519;RSL01009824106
300000826519;RSL01009819698
300000826519;RSL01009819693
300000826519;RSL01009819687
300000826519;RSL01009820171
300000826519;RSL01009814166
200001072921;RSL01008818701
200001000264;RSL01001278229
200001000264;RSL01001521382
200001000264;RSL01006839080
200001000264;RSL01001545384
200001000264;RSL01009927332
200001000264;RSL01008925899
200001000264;RSL01001415480
200001000264;RSL01006816544
200001000264;RSL01006700825
200001000264;RSL01001235111
200001000264;RSL01005644707
200001000264;RSL01001295007
200001000264;RSL01001406407
200001000264;RSL01007983056
200001000264;RSL01001615660
200001000264;RSL01007923381
200001000264;RSL01007555939
200001000264;RSL01010328437
200001000264;RSL01009925882
200001000264;RSL01010405261
200001098918;RSL01005413514
200001098918;RSL01005413361
200001098918;RSL01005376485
300001083517;RSL01004954191
300001083517;RSL01006586672
300001083517;RSL01010650757
300001083517;RSL01000753554
300001083517;RSL01002501053
300001083517;RSL01003324099
300001083517;RSL01006704614
200000769573;RSL01001847903
200000831922;RSL01006878612
200000831922;RSL01006843683
200000831922;RSL01007603927
200000831922;RSL01008031641
200000831922;RSL01002127943
200000831922;RSL01006843697
200000831922;RSL01010680598
200000831922;RSL01006843695
200000831922;RSL01006860577
200000831922;RSL01002125153
200000831922;RSL01002125154
200000831922;RSL01008109545
200000831922;RSL01006883301
200000831922;RSL01007537439
200000831922;RSL01006839615
200000831922;RSL01006881417
200000831922;RSL01007603193
200000831922;RSL01001760473
200000831922;RSL01001666685
200000831922;RSL01005643045
300000885562;RSL01003905186
300001136940;RSL01005413764
300001136940;RSL01008962175
300001136940;RSL01010688136
300001151373;RSL07000453987
300001151373;RSL07000398267
300001151373;RSL07000477411
300001151373;RSL07000366742
300001151373;RSL07000420766
300001151373;RSL07000380483
300001151373;RSL60000170798
200001064646;RSL01010174799
200001064646;RSL01010952306
200001064646;RSL01002665209
200001064646;RSL01006527033
200001044217;RSL01002669464
200001044217;RSL01004645080
300001061806;RSL01004857870
300001061806;RSL01008510425
300001061806;RSL01008265468
300001061806;RSL01009673315
200000772256;RSL01001083896
200000772256;RSL01001378726
200000772256;RSL01001108920
300001068097;RSL01002703988
300001068097;RSL01007879985
300001068097;RSL01010537143
300001068097;RSL01002910021
200001059941;RSL01002131519
200001059941;RSL01001286499
200001059941;RSL01001391230
200001059941;RSL01001514823
200001059941;RSL01001350757
100000860948;RSL01005550262
100000860948;RSL01006582114
200000697400;RSL01008654106
200000697400;RSL01008781386
200000697400;RSL01009090636
200000697400;RSL01005152318
200000697400;RSL01009881172
200000697400;RSL01002875492
200000697400;RSL01008900582
200000697400;RSL01008899198
200000697400;RSL01009070706
200000697400;RSL01005149005
300001008906;RSL07000498100
200001146898;RSL01009649074
200001146898;RSL01001267346
200001146898;RSL01001370641
200001146898;RSL01001425502
200001146898;RSL01002134044
200001146898;RSL01001382799
200001146898;RSL01001603150
200001146898;RSL01001504221
200001146898;RSL01001453550
200001146898;RSL01001153415
200001146898;RSL01001390652
200001146898;RSL01001151751
200001146898;RSL01001270384
200001146898;RSL01001407616
200001146898;RSL01001279134
200001146898;RSL01001596024
200001146898;RSL01001456342
200001146898;RSL01001244413
200001146898;RSL01001417313
200001146898;RSL01001504956
300001036658;RSL01005329980
300001036658;RSL01001481996
100001057402;RSL01004853365
100001057402;RSL01004699276
100001057402;RSL01000272179
100001057402;RSL01004294570
100001057402;RSL01010175469
100001057402;RSL01007880689
300000851263;RSL01001686229
300000851263;RSL01001687325
300000851263;RSL01001737350
300000851263;RSL01001712078
300000851263;RSL01001604337
300000851263;RSL01001587739
200000850610;RSL07000378570
200000850610;RSL07000494895
200000850610;RSL07000443498
200000850610;RSL07000446545
200000850610;RSL07000355200
200000850610;RSL02000026499
200000850610;RSL07000379454
200000850610;RSL07000467662
200000850610;RSL02000000627
200000850610;RSL03001179441
200000967554;RSL01003562975
200000967554;RSL01003543785
300000898860;RSL01002982159
200001089858;RSL02000024162
200001089858;RSL07000432003
200001089858;RSL07000350339
200001089858;RSL07000427882
200001089858;RSL07000456596
200001089858;RSL07000391258
200001089858;RSL07000374149
200001089858;RSL07000382849
200001089858;RSL07000360730
200001089858;RSL07000487646
200001089858;RSL07000424248
200001089858;RSL02000023906
200001089858;RSL07000392496
200001089858;RSL07000449110
200001089858;RSL07000421593
200001089858;RSL07000498100
100000951815;RSL01002380484
300000959495;RSL01006211046
300000959495;RSL01003313439
300000959495;RSL01003172008
100000950337;RSL01001081202
100000950337;RSL01001156590
100000950337;RSL01001247986
100000950337;RSL01006835682
200001083424;RSL01005083434
200001083424;RSL01008642137
200001083424;RSL01008645299
200001083424;RSL01009455304
200001083424;RSL01008547386
200001083424;RSL01008644190
200001083424;RSL01009455780
200001083424;RSL01008240903
200001083424;RSL01006734902
200001083424;RSL01010171557
200001083424;RSL01006525157
200001083424;RSL01000347637
200001083424;RSL01009528304
200001083424;RSL01008644724
300001099465;RSL01001514281
300001099465;RSL01004178827
300001099465;RSL01004721810
300001145290;RSL01005650269
300001145290;RSL01005322388
300001145290;RSL01008315569
300001145290;RSL01008315570
300001145290;RSL01005244398
300001145290;RSL01003400160
300001009671;RSL01008928676
300001009671;RSL01001725761
300001009671;RSL01001624910
300001009671;RSL01001624889
300001069528;RSL01001753564
300001038111;RSL01008478123
300000864253;RSL01009505443
300000864253;RSL01004662480
300000864253;RSL01010579469
300000864253;RSL01009497092
200000926437;RSL01000737878
200000926437;RSL01002862984
200000926437;RSL01002093159
200000926437;RSL01006753432
200000926437;RSL01004983657
200000926437;RSL01004993565
200000926437;RSL01000676848
200000926437;RSL01002684400
200000926437;RSL01002684961
200000926437;RSL01002940676
200000926437;RSL01009432507
200000926437;RSL01005183356
200000926437;RSL01007169025
200000926437;RSL01002908984
200000926437;RSL01000970353
200000926437;RSL01009790838
300001042156;RSL07000358071
300001042156;RSL07000401977
300001042156;RSL02000020953
300001042156;RSL07000362885
300001042156;RSL02000010762
100000988076;RSL01006416913
100000988076;RSL01008445884
100000988076;RSL01005978763
100000988076;RSL01006106013
100000988076;RSL01007068974
300001009841;RSL07000378416
300001009841;RSL07000450219
300001009841;RSL07000447452
300001009841;RSL07000430478
300001068119;RSL01003998085
300001068119;RSL01009620342
300001068119;RSL01007899737
300001068119;RSL01003971063
300001068119;RSL01007908347
300001129862;RSL01006554102
300001129862;RSL01006563030
300001129862;RSL01004824203
300001129862;RSL01004665464
300001054217;RSL01001507108
300001054217;RSL01001620237
300001054217;RSL01005679935
300001054217;RSL01001494305
200000775957;RSL01008111617
200000775957;RSL01010860482
200000775957;RSL01009591427
100000910955;RSL60000299086
100000910955;RSL07000418709
100000910955;RSL07000448981
100000910955;RSL07000442501
300000946327;RSL01002419422
300000946327;RSL01004251913
300000946327;RSL01002922306
300000946327;RSL01003494714
300000946327;RSL01005417014
300000946327;RSL01005417020
300000946327;RSL01002349599
300000946327;RSL01002152682
300000946327;RSL01001846158
300000946327;RSL01004341155
300000946327;RSL01001866840
300000946327;RSL01001785459
300000946327;RSL01002923910
100001037685;RSL01004652582
100001037685;RSL01003404113
100001037685;RSL01005108399
100001103636;RSL01001302619
100001103636;RSL01005455939
100000949594;RSL01005980417
100000949594;RSL07000441960
100000949594;RSL07000433417
100000949594;RSL07000456722
100000949594;RSL02000016672
100000949594;RSL07000441543
100000949594;RSL07000390866
100000949594;RSL07000413735
100000949594;RSL02000012666
100000949594;RSL07000439427
100000949594;RSL07000458293
100000949594;RSL07000381739
300001058613;RSL01004042662
200001035347;RSL01006591426
200001035347;RSL01010455790
100001112553;RSL01004375110
100001112553;RSL01001593106
100001112553;RSL01005945642
100001112553;RSL01000470685
100001112553;RSL01004900573
100001112553;RSL01000621969
100001112553;RSL01004733961
100001112553;RSL01004342098
100001112553;RSL01007857136
100001112553;RSL01005945935
100001112553;RSL01001169721
100001112553;RSL01004480068
300001076689;RSL01002716776
300001076689;RSL01005178793
300001076689;RSL01001177986
300000914360;RSL01000741775
300000914360;RSL01006873070
300000914360;RSL01005155495
200000929089;RSL01006643010
200000929089;RSL01008959332
200000929089;RSL01010292327
200000929089;RSL01010373198
200000929089;RSL01005373513
200000929089;RSL01007577745
300001144647;RSL01005792886
300001144647;RSL01009143984
300001144647;RSL01001864253
300001144647;RSL01009127508
300000894803;RSL01001416004
300000894803;RSL01004269474
300000894803;RSL01001434460
300000894803;RSL01001411335
300000894803;RSL01002400271
300000894803;RSL01007908617
100001101368;RSL01005485233
100001101368;RSL01009842809
100001101368;RSL01004223094
100001101368;RSL01010391002
100001101368;RSL01010539837
100001101368;RSL01005170116
100001101368;RSL01000603584
100001101368;RSL01007579937
100001101368;RSL01005233045
300001065140;RSL01001705101
300000962803;RSL01004397680
100000884639;RSL01000614548
100000884639;RSL01004125820
300001112434;RSL01000597364
300001112434;RSL01002737671
300000718923;RSL01004834642
300000718923;RSL01004734498
300000718923;RSL01004834635
300000915525;RSL01008471259
100000767932;RSL60000294448
100000767932;RSL02000024905
200000958463;RSL01010334976
200000958463;RSL01008271461
100001090909;RSL01008864576
100001090909;RSL01008551423
100001090909;RSL01008535331
100001090909;RSL01010172375
300001080580;RSL01007519207
300001080580;RSL01009436993
300001080580;RSL01009487184
300001080580;RSL01008659812
300001080580;RSL01008856620
300001080580;RSL01006738064
300001080580;RSL01009463745
200000839888;RSL01000231531
200000839888;RSL01009885218
200000886188;RSL01005897557
100000963886;RSL01001432689
100000963886;RSL01006846144
100000963886;RSL01001455586
100000963886;RSL01001518600
200000858219;RSL01004274542
200000858219;RSL01007004624
300001073830;RSL01011009770
300001010180;RSL01002415420
300001010180;RSL01001792430
300000713050;RSL01010256236
300000713050;RSL02000024940
300000713050;RSL60000186984
300000713050;RSL02000022248
300000713050;RSL02000024924
300000713050;RSL02000023301
